idPartido,division,jornada,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,fecha,timestamp
17329,1,31,Tenerife,Real Madrid,0,1,30/04/1995,799192800
17330,1,31,Valencia,Logrones,3,0,30/04/1995,799192800
17331,1,31,Valladolid,Deportivo,0,0,30/04/1995,799192800
17332,1,32,Deportivo,Barcelona,1,0,06/05/1995,799711200
17333,1,32,Sporting de Gijon,Zaragoza,1,3,06/05/1995,799711200
17334,1,32,Albacete,Valencia,1,0,07/05/1995,799797600
17335,1,32,Atletico de Bilbao,Atletico de Madrid,3,1,07/05/1995,799797600
17336,1,32,Betis,Oviedo,0,0,07/05/1995,799797600
17337,1,32,Celta de Vigo,Valladolid,1,0,07/05/1995,799797600
17338,1,32,Espanol,Sevilla,2,2,07/05/1995,799797600
17339,1,32,Logrones,Tenerife,4,2,07/05/1995,799797600
17340,1,32,Santander,Compostela,2,2,07/05/1995,799797600
17341,1,32,Real Madrid,Real Sociedad,0,0,07/05/1995,799797600
17342,1,33,Sevilla,Deportivo,0,0,13/05/1995,800316000
17343,1,33,Valencia,Atletico de Bilbao,3,1,13/05/1995,800316000
17344,1,33,Atletico de Madrid,Sporting de Gijon,3,2,14/05/1995,800402400
17345,1,33,Barcelona,Celta de Vigo,1,1,14/05/1995,800402400
17346,1,33,Compostela,Espanol,1,1,14/05/1995,800402400
17347,1,33,Real Sociedad,Logrones,6,0,14/05/1995,800402400
17348,1,33,Oviedo,Real Madrid,3,2,14/05/1995,800402400
17349,1,33,Tenerife,Albacete,2,2,14/05/1995,800402400
17350,1,33,Valladolid,Betis,0,2,14/05/1995,800402400
17351,1,33,Zaragoza,Santander,1,1,14/05/1995,800402400
17352,1,34,Espanol,Zaragoza,2,0,20/05/1995,800920800
17353,1,34,Albacete,Real Sociedad,0,1,21/05/1995,801007200
17354,1,34,Atletico de Bilbao,Tenerife,3,2,21/05/1995,801007200
17355,1,34,Betis,Barcelona,1,1,21/05/1995,801007200
17356,1,34,Celta de Vigo,Deportivo,0,2,21/05/1995,801007200
17357,1,34,Compostela,Sevilla,0,4,21/05/1995,801007200
17358,1,34,Sporting de Gijon,Valencia,1,0,21/05/1995,801007200
17359,1,34,Logrones,Oviedo,0,2,21/05/1995,801007200
17360,1,34,Santander,Atletico de Madrid,0,0,21/05/1995,801007200
17361,1,34,Real Madrid,Valladolid,1,0,21/05/1995,801007200
17362,1,35,Barcelona,Real Madrid,1,0,27/05/1995,801525600
17363,1,35,Deportivo,Betis,2,0,27/05/1995,801525600
17364,1,35,Oviedo,Albacete,1,3,27/05/1995,801525600
17365,1,35,Tenerife,Sporting de Gijon,3,0,27/05/1995,801525600
17366,1,35,Valencia,Santander,1,1,27/05/1995,801525600
17367,1,35,Atletico de Madrid,Espanol,3,1,28/05/1995,801612000
17368,1,35,Real Sociedad,Atletico de Bilbao,5,0,28/05/1995,801612000
17369,1,35,Sevilla,Celta de Vigo,2,3,28/05/1995,801612000
17370,1,35,Valladolid,Logrones,2,1,28/05/1995,801612000
17371,1,35,Zaragoza,Compostela,5,3,28/05/1995,801612000
17372,1,36,Espanol,Valencia,5,0,03/06/1995,802130400
17373,1,36,Real Madrid,Deportivo,2,1,03/06/1995,802130400
17374,1,36,Albacete,Valladolid,1,0,04/06/1995,802216800
17375,1,36,Atletico de Bilbao,Oviedo,1,0,04/06/1995,802216800
17376,1,36,Betis,Celta de Vigo,1,1,04/06/1995,802216800
17377,1,36,Compostela,Atletico de Madrid,2,1,04/06/1995,802216800
17378,1,36,Sporting de Gijon,Real Sociedad,1,2,04/06/1995,802216800
17379,1,36,Logrones,Barcelona,1,4,04/06/1995,802216800
17380,1,36,Santander,Tenerife,2,1,04/06/1995,802216800
17381,1,36,Zaragoza,Sevilla,0,1,04/06/1995,802216800
17382,1,37,Barcelona,Albacete,0,1,10/06/1995,802735200
17383,1,37,Celta de Vigo,Real Madrid,0,2,10/06/1995,802735200
17384,1,37,Deportivo,Logrones,5,0,10/06/1995,802735200
17385,1,37,Valencia,Compostela,4,1,10/06/1995,802735200
17386,1,37,Atletico de Madrid,Zaragoza,2,0,11/06/1995,802821600
17387,1,37,Betis,Sevilla,2,1,11/06/1995,802821600
17388,1,37,Real Sociedad,Santander,0,1,11/06/1995,802821600
17389,1,37,Oviedo,Sporting de Gijon,1,0,11/06/1995,802821600
17390,1,37,Tenerife,Espanol,1,1,11/06/1995,802821600
17391,1,37,Valladolid,Atletico de Bilbao,0,1,11/06/1995,802821600
17392,1,38,Sporting de Gijon,Valladolid,1,3,17/06/1995,803340000
17393,1,38,Albacete,Deportivo,2,8,18/06/1995,803426400
17394,1,38,Atletico de Bilbao,Barcelona,0,2,18/06/1995,803426400
17395,1,38,Compostela,Tenerife,2,0,18/06/1995,803426400
17396,1,38,Espanol,Real Sociedad,0,0,18/06/1995,803426400
17397,1,38,Logrones,Celta de Vigo,0,3,18/06/1995,803426400
17398,1,38,Santander,Oviedo,2,0,18/06/1995,803426400
17399,1,38,Real Madrid,Betis,0,2,18/06/1995,803426400
17400,1,38,Sevilla,Atletico de Madrid,2,2,18/06/1995,803426400
17401,1,38,Zaragoza,Valencia,2,2,18/06/1995,803426400
17402,2,1,Merida,Barcelona Atletic,2,1,03/09/1994,778543200
17403,2,1,Osasuna,Palamos,2,0,04/09/1994,778629600
17404,2,1,Badajoz,Lleida,0,1,04/09/1994,778629600
17405,2,1,Ourense,Bilbao Athletic,0,1,04/09/1994,778629600
17406,2,1,Toledo,Eibar,2,3,04/09/1994,778629600
17407,2,1,Getafe,Salamanca,0,0,04/09/1994,778629600
17408,2,1,Hercules,Atletico Marbella,3,1,04/09/1994,778629600
17409,2,1,Mallorca,Extremadura,1,0,04/09/1994,778629600
17410,2,1,Castilla,Leganes,4,1,04/09/1994,778629600
17411,2,1,Villarreal,Rayo Vallecano,0,0,04/09/1994,778629600
17412,2,2,Barcelona Atletic,Badajoz,0,0,10/09/1994,779148000
17413,2,2,Rayo Vallecano,Getafe,1,1,10/09/1994,779148000
17414,2,2,Salamanca,Osasuna,1,0,10/09/1994,779148000
17415,2,2,Bilbao Athletic,Toledo,1,1,11/09/1994,779234400
17416,2,2,Atletico Marbella,Merida,0,2,11/09/1994,779234400
17417,2,2,Leganes,Villarreal,0,2,11/09/1994,779234400
17418,2,2,Extremadura,Ourense,0,0,11/09/1994,779234400
17419,2,2,Palamos,Hercules,1,1,11/09/1994,779234400
17420,2,2,Eibar,Castilla,0,0,11/09/1994,779234400
17421,2,2,Lleida,Mallorca,1,0,11/09/1994,779234400
17422,2,3,Merida,Palamos,1,1,17/09/1994,779752800
17423,2,3,Mallorca,Barcelona Atletic,1,1,17/09/1994,779752800
17424,2,3,Villarreal,Getafe,0,0,17/09/1994,779752800
17425,2,3,Osasuna,Rayo Vallecano,0,0,18/09/1994,779839200
17426,2,3,Badajoz,Atletico Marbella,1,4,18/09/1994,779839200
17427,2,3,Leganes,Eibar,2,0,18/09/1994,779839200
17428,2,3,Ourense,Lleida,1,2,18/09/1994,779839200
17429,2,3,Toledo,Extremadura,0,1,18/09/1994,779839200
17430,2,3,Hercules,Salamanca,1,0,18/09/1994,779839200
17431,2,3,Castilla,Bilbao Athletic,0,0,18/09/1994,779839200
17432,2,4,Barcelona Atletic,Ourense,7,0,24/09/1994,780357600
17433,2,4,Getafe,Osasuna,0,2,24/09/1994,780357600
17434,2,4,Bilbao Athletic,Leganes,3,1,25/09/1994,780444000
17435,2,4,Atletico Marbella,Mallorca,2,1,25/09/1994,780444000
17436,2,4,Extremadura,Castilla,1,1,25/09/1994,780444000
17437,2,4,Palamos,Badajoz,3,4,25/09/1994,780444000
17438,2,4,Rayo Vallecano,Hercules,3,1,25/09/1994,780444000
17439,2,4,Eibar,Villarreal,2,1,25/09/1994,780444000
17440,2,4,Salamanca,Merida,2,1,25/09/1994,780444000
17441,2,4,Lleida,Toledo,2,0,25/09/1994,780444000
17442,2,5,Hercules,Getafe,1,0,01/10/1994,780962400
17443,2,5,Castilla,Lleida,0,2,01/10/1994,780962400
17444,2,5,Eibar,Bilbao Athletic,0,0,01/10/1994,780962400
17445,2,5,Badajoz,Salamanca,1,1,02/10/1994,781048800
17446,2,5,Leganes,Extremadura,1,2,02/10/1994,781048800
17447,2,5,Ourense,Atletico Marbella,1,0,02/10/1994,781048800
17448,2,5,Toledo,Barcelona Atletic,1,1,02/10/1994,781048800
17449,2,5,Merida,Rayo Vallecano,1,0,02/10/1994,781048800
17450,2,5,Mallorca,Palamos,5,2,02/10/1994,781048800
17451,2,5,Villarreal,Osasuna,0,2,02/10/1994,781048800
17452,2,6,Barcelona Atletic,Castilla,4,1,08/10/1994,781567200
17453,2,6,Bilbao Athletic,Villarreal,0,2,09/10/1994,781653600
17454,2,6,Atletico Marbella,Toledo,2,0,09/10/1994,781653600
17455,2,6,Osasuna,Hercules,2,1,09/10/1994,781653600
17456,2,6,Extremadura,Eibar,0,0,09/10/1994,781653600
17457,2,6,Getafe,Merida,0,0,09/10/1994,781653600
17458,2,6,Palamos,Ourense,2,0,09/10/1994,781653600
17459,2,6,Rayo Vallecano,Badajoz,1,0,09/10/1994,781653600
17460,2,6,Salamanca,Mallorca,0,0,09/10/1994,781653600
17461,2,6,Lleida,Leganes,3,0,09/10/1994,781653600
17462,2,7,Castilla,Atletico Marbella,2,2,15/10/1994,782172000
17463,2,7,Villarreal,Hercules,1,1,15/10/1994,782172000
17464,2,7,Bilbao Athletic,Extremadura,1,1,16/10/1994,782258400
17465,2,7,Badajoz,Getafe,2,0,16/10/1994,782258400
17466,2,7,Leganes,Barcelona Atletic,1,2,16/10/1994,782258400
17467,2,7,Ourense,Salamanca,2,2,16/10/1994,782258400
17468,2,7,Toledo,Palamos,1,0,16/10/1994,782258400
17469,2,7,Merida,Osasuna,1,1,16/10/1994,782258400
17470,2,7,Mallorca,Rayo Vallecano,2,0,16/10/1994,782258400
17471,2,7,Eibar,Lleida,3,1,16/10/1994,782258400
17472,2,8,Barcelona Atletic,Eibar,0,0,22/10/1994,782776800
17473,2,8,Hercules,Merida,1,1,22/10/1994,782776800
17474,2,8,Palamos,Castilla,2,1,22/10/1994,782776800
17475,2,8,Atletico Marbella,Leganes,0,1,23/10/1994,782863200
17476,2,8,Osasuna,Badajoz,1,1,23/10/1994,782863200
17477,2,8,Extremadura,Villarreal,0,0,23/10/1994,782863200
17478,2,8,Getafe,Mallorca,2,2,23/10/1994,782863200
17479,2,8,Rayo Vallecano,Ourense,1,1,23/10/1994,782863200
17480,2,8,Salamanca,Toledo,4,0,23/10/1994,782863200
17481,2,8,Lleida,Bilbao Athletic,0,0,23/10/1994,782863200
17482,2,9,Bilbao Athletic,Barcelona Atletic,0,0,29/10/1994,783381600
17483,2,9,Leganes,Palamos,1,0,29/10/1994,783381600
17484,2,9,Villarreal,Merida,0,2,29/10/1994,783381600
17485,2,9,Badajoz,Hercules,0,0,30/10/1994,783468000
17486,2,9,Ourense,Getafe,0,2,30/10/1994,783468000
17487,2,9,Toledo,Rayo Vallecano,2,0,30/10/1994,783468000
17488,2,9,Extremadura,Lleida,0,2,30/10/1994,783468000
17489,2,9,Mallorca,Osasuna,5,0,30/10/1994,783468000
17490,2,9,Castilla,Salamanca,0,0,30/10/1994,783468000
17491,2,9,Eibar,Atletico Marbella,0,0,30/10/1994,783468000
17492,2,10,Palamos,Eibar,1,1,05/11/1994,783990000
17493,2,10,Rayo Vallecano,Castilla,4,0,05/11/1994,783990000
17494,2,10,Atletico Marbella,Bilbao Athletic,2,1,06/11/1994,784076400
17495,2,10,Osasuna,Ourense,1,1,06/11/1994,784076400
17496,2,10,Barcelona Atletic,Extremadura,5,1,06/11/1994,784076400
17497,2,10,Getafe,Toledo,1,3,06/11/1994,784076400
17498,2,10,Hercules,Mallorca,2,0,06/11/1994,784076400
17499,2,10,Merida,Badajoz,1,0,06/11/1994,784076400
17500,2,10,Salamanca,Leganes,0,0,06/11/1994,784076400
17501,2,10,Lleida,Villarreal,0,1,06/11/1994,784076400
17502,2,11,Leganes,Rayo Vallecano,1,2,19/11/1994,785199600
17503,2,11,Lleida,Barcelona Atletic,4,2,19/11/1994,785199600
17504,2,11,Bilbao Athletic,Palamos,3,1,20/11/1994,785286000
17505,2,11,Ourense,Hercules,1,1,20/11/1994,785286000
17506,2,11,Toledo,Osasuna,2,0,20/11/1994,785286000
17507,2,11,Extremadura,Atletico Marbella,1,0,20/11/1994,785286000
17508,2,11,Mallorca,Merida,1,0,20/11/1994,785286000
17509,2,11,Castilla,Getafe,1,0,20/11/1994,785286000
17510,2,11,Eibar,Salamanca,0,0,20/11/1994,785286000
17511,2,11,Villarreal,Badajoz,2,2,20/11/1994,785286000
17512,2,12,Atletico Marbella,Lleida,2,0,26/11/1994,785804400
17513,2,12,Barcelona Atletic,Villarreal,1,1,26/11/1994,785804400
17514,2,12,Getafe,Leganes,1,0,26/11/1994,785804400
17515,2,12,Osasuna,Castilla,1,0,27/11/1994,785890800
17516,2,12,Badajoz,Mallorca,1,0,27/11/1994,785890800
17517,2,12,Hercules,Toledo,1,2,27/11/1994,785890800
17518,2,12,Merida,Ourense,1,0,27/11/1994,785890800
17519,2,12,Palamos,Extremadura,1,1,27/11/1994,785890800
17520,2,12,Rayo Vallecano,Eibar,2,2,27/11/1994,785890800
17521,2,12,Salamanca,Bilbao Athletic,3,0,27/11/1994,785890800
17522,2,13,Bilbao Athletic,Rayo Vallecano,1,2,03/12/1994,786409200
17523,2,13,Barcelona Atletic,Atletico Marbella,5,2,03/12/1994,786409200
17524,2,13,Lleida,Palamos,2,1,03/12/1994,786409200
17525,2,13,Villarreal,Mallorca,1,0,03/12/1994,786409200
17526,2,13,Leganes,Osasuna,1,1,04/12/1994,786495600
17527,2,13,Ourense,Badajoz,1,1,04/12/1994,786495600
17528,2,13,Toledo,Merida,0,2,04/12/1994,786495600
17529,2,13,Extremadura,Salamanca,2,3,04/12/1994,786495600
17530,2,13,Castilla,Hercules,2,2,04/12/1994,786495600
17531,2,13,Eibar,Getafe,1,1,04/12/1994,786495600
17532,2,14,Hercules,Leganes,1,1,10/12/1994,787014000
17533,2,14,Atletico Marbella,Villarreal,3,2,11/12/1994,787100400
17534,2,14,Osasuna,Eibar,2,2,11/12/1994,787100400
17535,2,14,Badajoz,Toledo,0,0,11/12/1994,787100400
17536,2,14,Getafe,Bilbao Athletic,1,1,11/12/1994,787100400
17537,2,14,Merida,Castilla,1,1,11/12/1994,787100400
17538,2,14,Palamos,Barcelona Atletic,3,3,11/12/1994,787100400
17539,2,14,Mallorca,Ourense,2,0,11/12/1994,787100400
17540,2,14,Rayo Vallecano,Extremadura,3,0,11/12/1994,787100400
17541,2,14,Salamanca,Lleida,0,2,11/12/1994,787100400
17542,2,15,Bilbao Athletic,Osasuna,3,1,21/12/1994,787964400
17543,2,15,Atletico Marbella,Palamos,2,2,21/12/1994,787964400
17544,2,15,Leganes,Merida,1,0,21/12/1994,787964400
17545,2,15,Toledo,Mallorca,3,2,21/12/1994,787964400
17546,2,15,Extremadura,Getafe,0,0,21/12/1994,787964400
17547,2,15,Barcelona Atletic,Salamanca,2,0,21/12/1994,787964400
17548,2,15,Castilla,Badajoz,2,0,21/12/1994,787964400
17549,2,15,Eibar,Hercules,2,0,21/12/1994,787964400
17550,2,15,Lleida,Rayo Vallecano,1,1,21/12/1994,787964400
17551,2,15,Villarreal,Ourense,2,1,21/12/1994,787964400
17552,2,16,Hercules,Bilbao Athletic,1,0,07/01/1995,789433200
17553,2,16,Rayo Vallecano,Barcelona Atletic,0,0,07/01/1995,789433200
17554,2,16,Osasuna,Extremadura,1,0,08/01/1995,789519600
17555,2,16,Badajoz,Leganes,1,1,08/01/1995,789519600
17556,2,16,Ourense,Toledo,1,1,08/01/1995,789519600
17557,2,16,Getafe,Lleida,2,2,08/01/1995,789519600
17558,2,16,Merida,Eibar,1,1,08/01/1995,789519600
17559,2,16,Palamos,Villarreal,0,2,08/01/1995,789519600
17560,2,16,Mallorca,Castilla,2,0,08/01/1995,789519600
17561,2,16,Salamanca,Atletico Marbella,0,0,08/01/1995,789519600
17562,2,17,Barcelona Atletic,Getafe,1,1,14/01/1995,790038000
17563,2,17,Bilbao Athletic,Merida,0,1,15/01/1995,790124400
17564,2,17,Atletico Marbella,Rayo Vallecano,0,2,15/01/1995,790124400
17565,2,17,Leganes,Mallorca,1,3,15/01/1995,790124400
17566,2,17,Extremadura,Hercules,2,0,15/01/1995,790124400
17567,2,17,Palamos,Salamanca,0,0,15/01/1995,790124400
17568,2,17,Castilla,Ourense,0,1,15/01/1995,790124400
17569,2,17,Eibar,Badajoz,0,0,15/01/1995,790124400
17570,2,17,Lleida,Osasuna,1,2,15/01/1995,790124400
17571,2,17,Villarreal,Toledo,2,0,15/01/1995,790124400
17572,2,18,Ourense,Leganes,0,2,21/01/1995,790642800
17573,2,18,Hercules,Lleida,1,0,21/01/1995,790642800
17574,2,18,Osasuna,Barcelona Atletic,1,1,22/01/1995,790729200
17575,2,18,Badajoz,Bilbao Athletic,2,1,22/01/1995,790729200
17576,2,18,Toledo,Castilla,0,0,22/01/1995,790729200
17577,2,18,Getafe,Atletico Marbella,1,1,22/01/1995,790729200
17578,2,18,Merida,Extremadura,1,1,22/01/1995,790729200
17579,2,18,Mallorca,Eibar,0,0,22/01/1995,790729200
17580,2,18,Rayo Vallecano,Palamos,3,1,22/01/1995,790729200
17581,2,18,Villarreal,Salamanca,0,0,22/01/1995,790729200
17582,2,19,Barcelona Atletic,Hercules,0,0,28/01/1995,791247600
17583,2,19,Palamos,Getafe,2,0,28/01/1995,791247600
17584,2,19,Castilla,Villarreal,1,1,28/01/1995,791247600
17585,2,19,Bilbao Athletic,Mallorca,4,3,29/01/1995,791334000
17586,2,19,Atletico Marbella,Osasuna,1,0,29/01/1995,791334000
17587,2,19,Leganes,Toledo,2,3,29/01/1995,791334000
17588,2,19,Extremadura,Badajoz,0,1,29/01/1995,791334000
17589,2,19,Eibar,Ourense,1,0,29/01/1995,791334000
17590,2,19,Salamanca,Rayo Vallecano,1,1,29/01/1995,791334000
17591,2,19,Lleida,Merida,0,1,29/01/1995,791334000
17592,2,20,Leganes,Castilla,1,0,04/02/1995,791852400
17593,2,20,Barcelona Atletic,Merida,1,0,04/02/1995,791852400
17594,2,20,Palamos,Osasuna,0,1,04/02/1995,791852400
17595,2,20,Bilbao Athletic,Ourense,3,0,05/02/1995,791938800
17596,2,20,Atletico Marbella,Hercules,0,0,05/02/1995,791938800
17597,2,20,Extremadura,Mallorca,2,0,05/02/1995,791938800
17598,2,20,Rayo Vallecano,Villarreal,3,0,05/02/1995,791938800
17599,2,20,Eibar,Toledo,2,2,05/02/1995,791938800
17600,2,20,Salamanca,Getafe,1,2,05/02/1995,791938800
17601,2,20,Lleida,Badajoz,1,0,05/02/1995,791938800
17602,2,21,Getafe,Rayo Vallecano,1,1,11/02/1995,792457200
17603,2,21,Mallorca,Lleida,0,0,11/02/1995,792457200
17604,2,21,Osasuna,Salamanca,1,2,12/02/1995,792543600
17605,2,21,Badajoz,Barcelona Atletic,0,0,12/02/1995,792543600
17606,2,21,Ourense,Extremadura,3,2,12/02/1995,792543600
17607,2,21,Toledo,Bilbao Athletic,3,1,12/02/1995,792543600
17608,2,21,Hercules,Palamos,1,1,12/02/1995,792543600
17609,2,21,Merida,Atletico Marbella,3,0,12/02/1995,792543600
17610,2,21,Castilla,Eibar,2,0,12/02/1995,792543600
17611,2,21,Villarreal,Leganes,3,1,12/02/1995,792543600
17612,2,22,Eibar,Leganes,0,0,18/02/1995,793062000
17613,2,22,Lleida,Ourense,3,0,18/02/1995,793062000
17614,2,22,Bilbao Athletic,Castilla,1,3,19/02/1995,793148400
17615,2,22,Atletico Marbella,Badajoz,0,0,19/02/1995,793148400
17616,2,22,Extremadura,Toledo,1,1,19/02/1995,793148400
17617,2,22,Barcelona Atletic,Mallorca,2,2,19/02/1995,793148400
17618,2,22,Getafe,Villarreal,1,1,19/02/1995,793148400
17619,2,22,Palamos,Merida,1,2,19/02/1995,793148400
17620,2,22,Rayo Vallecano,Osasuna,2,0,19/02/1995,793148400
17621,2,22,Salamanca,Hercules,1,1,19/02/1995,793148400
17622,2,23,Badajoz,Palamos,2,3,25/02/1995,793666800
17623,2,23,Ourense,Barcelona Atletic,1,1,25/02/1995,793666800
17624,2,23,Villarreal,Eibar,0,1,25/02/1995,793666800
17625,2,23,Osasuna,Getafe,2,0,26/02/1995,793753200
17626,2,23,Leganes,Bilbao Athletic,1,0,26/02/1995,793753200
17627,2,23,Toledo,Lleida,0,1,26/02/1995,793753200
17628,2,23,Hercules,Rayo Vallecano,3,1,26/02/1995,793753200
17629,2,23,Merida,Salamanca,4,0,26/02/1995,793753200
17630,2,23,Mallorca,Atletico Marbella,3,1,26/02/1995,793753200
17631,2,23,Castilla,Extremadura,1,1,26/02/1995,793753200
17632,2,24,Bilbao Athletic,Eibar,1,2,04/03/1995,794271600
17633,2,24,Barcelona Atletic,Toledo,3,3,04/03/1995,794271600
17634,2,24,Getafe,Hercules,0,0,04/03/1995,794271600
17635,2,24,Lleida,Castilla,2,0,04/03/1995,794271600
17636,2,24,Atletico Marbella,Ourense,1,0,05/03/1995,794358000
17637,2,24,Osasuna,Villarreal,2,1,05/03/1995,794358000
17638,2,24,Extremadura,Leganes,0,0,05/03/1995,794358000
17639,2,24,Palamos,Mallorca,1,1,05/03/1995,794358000
17640,2,24,Rayo Vallecano,Merida,2,0,05/03/1995,794358000
17641,2,24,Salamanca,Badajoz,5,1,05/03/1995,794358000
17642,2,25,Hercules,Osasuna,1,0,11/03/1995,794876400
17643,2,25,Castilla,Barcelona Atletic,1,2,11/03/1995,794876400
17644,2,25,Badajoz,Rayo Vallecano,2,2,12/03/1995,794962800
17645,2,25,Leganes,Lleida,1,1,12/03/1995,794962800
17646,2,25,Ourense,Palamos,1,4,12/03/1995,794962800
17647,2,25,Toledo,Atletico Marbella,2,1,12/03/1995,794962800
17648,2,25,Merida,Getafe,2,0,12/03/1995,794962800
17649,2,25,Mallorca,Salamanca,1,2,12/03/1995,794962800
17650,2,25,Eibar,Extremadura,0,0,12/03/1995,794962800
17651,2,25,Villarreal,Bilbao Athletic,0,0,12/03/1995,794962800
17652,2,26,Barcelona Atletic,Leganes,6,2,18/03/1995,795481200
17653,2,26,Hercules,Villarreal,1,1,18/03/1995,795481200
17654,2,26,Lleida,Eibar,2,1,18/03/1995,795481200
17655,2,26,Atletico Marbella,Castilla,0,2,19/03/1995,795567600
17656,2,26,Osasuna,Merida,0,1,19/03/1995,795567600
17657,2,26,Extremadura,Bilbao Athletic,2,1,19/03/1995,795567600
17658,2,26,Getafe,Badajoz,0,0,19/03/1995,795567600
17659,2,26,Palamos,Toledo,1,1,19/03/1995,795567600
17660,2,26,Rayo Vallecano,Mallorca,1,0,19/03/1995,795567600
17661,2,26,Salamanca,Ourense,3,1,19/03/1995,795567600
17662,2,27,Bilbao Athletic,Lleida,0,2,01/04/1995,796687200
17663,2,27,Ourense,Rayo Vallecano,0,4,01/04/1995,796687200
17664,2,27,Villarreal,Extremadura,1,1,01/04/1995,796687200
17665,2,27,Badajoz,Osasuna,0,1,02/04/1995,796773600
17666,2,27,Leganes,Atletico Marbella,2,0,02/04/1995,796773600
17667,2,27,Toledo,Salamanca,1,2,02/04/1995,796773600
17668,2,27,Merida,Hercules,4,0,02/04/1995,796773600
17669,2,27,Mallorca,Getafe,1,1,02/04/1995,796773600
17670,2,27,Castilla,Palamos,2,0,02/04/1995,796773600
17671,2,27,Eibar,Barcelona Atletic,1,0,02/04/1995,796773600
17672,2,28,Barcelona Atletic,Bilbao Athletic,3,3,08/04/1995,797292000
17673,2,28,Getafe,Ourense,1,0,08/04/1995,797292000
17674,2,28,Atletico Marbella,Eibar,0,1,09/04/1995,797378400
17675,2,28,Osasuna,Mallorca,1,0,09/04/1995,797378400
17676,2,28,Hercules,Badajoz,2,1,09/04/1995,797378400
17677,2,28,Merida,Villarreal,2,0,09/04/1995,797378400
17678,2,28,Palamos,Leganes,7,1,09/04/1995,797378400
17679,2,28,Rayo Vallecano,Toledo,2,0,09/04/1995,797378400
17680,2,28,Salamanca,Castilla,2,4,09/04/1995,797378400
17681,2,28,Lleida,Extremadura,5,1,09/04/1995,797378400
17682,2,29,Extremadura,Barcelona Atletic,1,1,15/04/1995,797896800
17683,2,29,Castilla,Rayo Vallecano,1,3,15/04/1995,797896800
17684,2,29,Eibar,Palamos,1,1,15/04/1995,797896800
17685,2,29,Villarreal,Lleida,3,0,15/04/1995,797896800
17686,2,29,Bilbao Athletic,Atletico Marbella,3,1,16/04/1995,797983200
17687,2,29,Badajoz,Merida,0,0,16/04/1995,797983200
17688,2,29,Leganes,Salamanca,0,2,16/04/1995,797983200
17689,2,29,Ourense,Osasuna,0,0,16/04/1995,797983200
17690,2,29,Toledo,Getafe,1,1,16/04/1995,797983200
17691,2,29,Mallorca,Hercules,1,0,16/04/1995,797983200
17692,2,30,Atletico Marbella,Extremadura,2,1,22/04/1995,798501600
17693,2,30,Barcelona Atletic,Lleida,3,2,22/04/1995,798501600
17694,2,30,Rayo Vallecano,Leganes,3,1,22/04/1995,798501600
17695,2,30,Osasuna,Toledo,2,2,23/04/1995,798588000
17696,2,30,Badajoz,Villarreal,2,1,23/04/1995,798588000
17697,2,30,Getafe,Castilla,0,3,23/04/1995,798588000
17698,2,30,Hercules,Ourense,5,0,23/04/1995,798588000
17699,2,30,Merida,Mallorca,0,0,23/04/1995,798588000
17700,2,30,Palamos,Bilbao Athletic,1,1,23/04/1995,798588000
17701,2,30,Salamanca,Eibar,1,0,23/04/1995,798588000
17702,2,31,Leganes,Getafe,2,1,29/04/1995,799106400
17703,2,31,Extremadura,Palamos,1,2,29/04/1995,799106400
17704,2,31,Eibar,Rayo Vallecano,0,1,29/04/1995,799106400
17705,2,31,Lleida,Atletico Marbella,1,3,29/04/1995,799106400
17706,2,31,Bilbao Athletic,Salamanca,0,0,30/04/1995,799192800
17707,2,31,Ourense,Merida,0,3,30/04/1995,799192800
